,net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc8516,8716892000005,Stedin,Ootmarsumstraat,2541CD,2541CD,'S-GRAVENHAGE,62,100.0,100.0,98.0,1x35,2532,45.16,3.23
8517,8716892000005,Stedin,Enschedelaan,2541CG,2541CG,'S-GRAVENHAGE,20,100.0,100.0,100.0,1x35,1379,55.0,20.0
8518,8716892000005,Stedin,Enschedelaan,2541CH,2541CH,'S-GRAVENHAGE,12,100.0,100.0,100.0,1x35,1317,66.67,16.67
8519,8716892000005,Stedin,Enschedelaan,2541CJ,2541CJ,'S-GRAVENHAGE,21,100.0,95.24,95.0,1x35,1921,38.1,4.76
8520,8716892000005,Stedin,Enschedelaan,2541CK,2541CK,'S-GRAVENHAGE,12,100.0,100.0,92.0,1x35,1852,8.33,0.0
8521,8716892000005,Stedin,Carelshavenstraat,2541CN,2541CP,'S-GRAVENHAGE,21,100.0,100.0,81.0,1x35,4347,42.86,4.76
8522,8716892000005,Stedin,Carelshavenstraat,2541CR,2541CR,'S-GRAVENHAGE,19,100.0,100.0,89.0,1x35,1611,47.37,5.26
8523,8716892000005,Stedin,Boekelostraat,2541CS,2541CT,'S-GRAVENHAGE,22,100.0,100.0,86.0,1x35,2487,36.36,4.55
8524,8716892000005,Stedin,Zwartsluisstraat,2541CV,2541CV,'S-GRAVENHAGE,41,100.0,97.56,90.0,1x35,4005,80.49,2.44
8525,8716892000005,Stedin,Zwartsluisstraat,2541CW,2541CW,'S-GRAVENHAGE,19,100.0,100.0,100.0,1x35,1855,31.58,0.0
8526,8716892000005,Stedin,Zwartsluisstraat,2541CX,2541CX,'S-GRAVENHAGE,12,100.0,91.67,100.0,1x35,1773,75.0,0.0
8527,8716892000005,Stedin,Melis Stokelaan,2541EA,2541EA,'S-GRAVENHAGE,52,100.0,98.08,96.0,1x35,2838,100.0,3.85
8528,8716892000005,Stedin,Melis Stokelaan,2541EB,2541EB,'S-GRAVENHAGE,25,100.0,96.0,92.0,1x35,2127,28.0,4.0
8529,8716892000005,Stedin,Melis Stokelaan,2541EC,2541EC,'S-GRAVENHAGE,25,100.0,100.0,96.0,1x35,1694,28.0,8.0
8530,8716892000005,Stedin,Melis Stokelaan,2541ED,2541ED,'S-GRAVENHAGE,16,100.0,100.0,100.0,1x35,2015,50.0,0.0
8531,8716892000005,Stedin,Melis Stokelaan,2541EE,2541EE,'S-GRAVENHAGE,24,100.0,100.0,88.0,1x35,1833,50.0,8.33
8532,8716892000005,Stedin,Melis Stokelaan,2541EG,2541EG,'S-GRAVENHAGE,26,100.0,100.0,88.0,1x35,1837,34.62,15.38
8533,8716892000005,Stedin,Melis Stokelaan,2541EH,2541EH,'S-GRAVENHAGE,17,100.0,100.0,88.0,1x35,1693,41.18,11.76
8534,8716892000005,Stedin,Melis Stokelaan,2541EJ,2541EJ,'S-GRAVENHAGE,13,100.0,100.0,92.0,1x35,2262,100.0,7.69
8535,8716892000005,Stedin,Melis Stokelaan,2541EK,2541EK,'S-GRAVENHAGE,22,100.0,100.0,100.0,1x35,1552,95.45,0.0
8536,8716892000005,Stedin,Melis Stokelaan,2541EL,2541EL,'S-GRAVENHAGE,13,100.0,100.0,92.0,1x35,2169,100.0,7.69
8537,8716892000005,Stedin Delfland,Melis Stokelaan,2541EM,2541EM,'S-GRAVENHAGE,23,100.0,95.65,87.0,1x35,1638,100.0,13.04
8538,8716892000005,Stedin,Melis Stokelaan,2541EN,2541EN,'S-GRAVENHAGE,19,100.0,94.74,84.0,1x35,1679,10.53,0.0
8539,8716892000005,Stedin,Melis Stokelaan,2541EP,2541EP,'S-GRAVENHAGE,17,100.0,100.0,100.0,1x35,1366,17.65,11.76
8540,8716892000005,Stedin,Melis Stokelaan,2541ER,2541ER,'S-GRAVENHAGE,25,100.0,96.0,100.0,1x35,1496,8.0,8.0
8541,8716892000005,Stedin,Melis Stokelaan,2541ES,2541ES,'S-GRAVENHAGE,24,100.0,100.0,88.0,1x35,1593,29.17,8.33
8542,8716892000005,Stedin,Melis Stokelaan,2541ET,2541ET,'S-GRAVENHAGE,25,100.0,96.0,84.0,1x35,1567,32.0,16.0
8543,8716892000005,Stedin,Melis Stokelaan,2541EV,2541EV,'S-GRAVENHAGE,17,100.0,94.12,94.0,1x35,1777,35.29,5.88
8544,8716892000005,Stedin,Melis Stokelaan,2541EW,2541EW,'S-GRAVENHAGE,25,100.0,100.0,100.0,1x35,1985,44.0,4.0
8545,8716892000005,Stedin,Melis Stokelaan,2541EX,2541EX,'S-GRAVENHAGE,17,100.0,100.0,88.0,1x35,1914,52.94,11.76
8546,8716892000005,Stedin,Melis Stokelaan,2541EZ,2541EZ,'S-GRAVENHAGE,19,100.0,100.0,74.0,1x35,3488,63.16,21.05
