6000,8716892000005,Stedin,Adriaan Vlackstraat,2515XT,2515XT,'S-GRAVENHAGE,20,100.0,100.0,100.0,3x25,2923,95.0,0.0
6001,8716892000005,Stedin,Maanweg,2516AA,2516AG,'S-GRAVENHAGE,29,100.0,89.66,38.0,3x25,9888,58.62,3.45
6002,8716892000005,Stedin,Saturnusstraat,2516AH,2516AJ,'S-GRAVENHAGE,16,100.0,81.25,38.0,3x25,8184,50.0,0.0
6003,8716892000005,Stedin,Zonweg,2516AK,2516AZ,'S-GRAVENHAGE,70,98.57,92.86,53.0,3x25,15962,60.0,5.71
6004,8716892000005,Stedin,Binckhorstlaan,2516BA,2516BA,'S-GRAVENHAGE,12,100.0,83.33,17.0,1x35,49011,66.67,0.0
6005,8716892000005,Stedin,Binckhorstlaan,2516BB,2516BB,'S-GRAVENHAGE,14,100.0,92.86,36.0,3x25,19787,50.0,0.0
6006,8716892000005,Stedin,Binckhorstlaan,2516BC,2516BC,'S-GRAVENHAGE,37,100.0,100.0,68.0,3x25,14722,86.49,0.0
6007,8716892000005,Stedin,Binckhorstlaan,2516BD,2516BD,'S-GRAVENHAGE,12,100.0,83.33,42.0,1x35,11345,25.0,8.33
6008,8716892000005,Stedin,Binckhorstlaan,2516BE,2516BH,'S-GRAVENHAGE,35,100.0,97.14,66.0,1x35,12866,40.0,5.71
6009,8716892000005,Stedin,Binckhorstlaan,2516BJ,2516BJ,'S-GRAVENHAGE,25,100.0,100.0,88.0,1x35,1732,12.0,0.0
6010,8716892000005,Stedin,Binckhorstlaan,2516BK,2516BK,'S-GRAVENHAGE,14,100.0,92.86,86.0,1x35,1916,21.43,7.14
6011,8716892000005,Stedin,Binckhorstlaan,2516BL,2516BL,'S-GRAVENHAGE,10,100.0,90.0,30.0,3x25,15395,90.0,10.0
6012,8716892000005,Stedin,Zonweg,2516BM,2516BM,'S-GRAVENHAGE,11,100.0,90.91,64.0,3x63,18912,100.0,0.0
6013,8716892000005,Stedin,Poolsterstraat,2516BN,2516BS,'S-GRAVENHAGE,31,100.0,87.1,58.0,3x25,16875,80.65,0.0
6014,8716892000005,Stedin,St. Barbaraweg,2516BT,2516BV,'S-GRAVENHAGE,21,100.0,100.0,81.0,1x35,2979,42.86,0.0
6015,8716892000005,Stedin,Vestaweg,2516BW,2516BW,'S-GRAVENHAGE,25,100.0,100.0,100.0,1x35,1698,24.0,4.0
6016,8716892000005,Stedin,Vestaweg,2516BX,2516BX,'S-GRAVENHAGE,18,100.0,100.0,83.0,1x35,2029,38.89,0.0
6017,8716892000005,Stedin,Grote Beerstraat,2516BZ,2516ED,'S-GRAVENHAGE,70,100.0,98.57,84.0,1x35,6293,88.57,5.71
6018,8716892000005,Stedin,Rijswijkseweg,2516EE,2516EE,'S-GRAVENHAGE,49,100.0,95.92,92.0,1x35,3995,100.0,4.08
6019,8716892000005,Stedin,Rijswijkseweg,2516EJ,2516EJ,'S-GRAVENHAGE,13,100.0,100.0,85.0,1x35,3316,61.54,0.0
6020,8716892000005,Stedin,Rijswijkseweg,2516EK,2516EK,'S-GRAVENHAGE,19,100.0,100.0,100.0,1x35,1873,31.58,5.26
6021,8716892000005,Stedin,Rijswijkseweg,2516EL,2516EM,'S-GRAVENHAGE,16,100.0,100.0,88.0,1x35,2475,18.75,6.25
6022,8716892000005,Stedin,Rijswijkseweg,2516EN,2516ER,'S-GRAVENHAGE,21,100.0,100.0,71.0,1x35,17288,61.9,4.76
6023,8716892000005,Stedin,Boerhaavestraat,2516EZ,2516EZ,'S-GRAVENHAGE,17,100.0,100.0,94.0,1x35,2049,29.41,5.88
6024,8716892000005,Stedin,Boerhaavestraat,2516GA,2516GA,'S-GRAVENHAGE,23,100.0,100.0,96.0,1x35,2708,39.13,13.04
6025,8716892000005,Stedin,Boerhaavestraat,2516GB,2516GB,'S-GRAVENHAGE,11,100.0,100.0,100.0,1x35,2947,27.27,9.09
6026,8716892000005,Stedin,Van Leeuwenhoekstraat,2516GD,2516GD,'S-GRAVENHAGE,15,100.0,100.0,93.0,1x35,2520,40.0,0.0
6027,8716892000005,Stedin,Van Leeuwenhoekstraat,2516GE,2516GE,'S-GRAVENHAGE,24,100.0,95.83,100.0,1x35,2255,20.83,0.0
6028,8716892000005,Stedin,Van Leeuwenhoekstraat,2516GG,2516GG,'S-GRAVENHAGE,26,100.0,100.0,100.0,1x35,1868,46.15,23.08
6029,8716892000005,Stedin,Van Leeuwenhoekstraat,2516GH,2516GH,'S-GRAVENHAGE,34,100.0,100.0,100.0,1x35,2607,20.59,2.94
6030,8716892000005,Stedin,Swammerdamstraat,2516GJ,2516GJ,'S-GRAVENHAGE,53,100.0,96.23,96.0,1x35,2332,28.3,5.66
6031,8716892000005,Stedin,Swammerdamstraat,2516GK,2516GK,'S-GRAVENHAGE,19,100.0,100.0,95.0,1x35,2562,36.84,0.0
6032,8716892000005,Stedin,Swammerdamstraat,2516GL,2516GL,'S-GRAVENHAGE,18,100.0,100.0,100.0,1x35,3022,44.44,0.0
6033,8716892000005,Stedin,Goudriaankade,2516GM,2516GM,'S-GRAVENHAGE,76,100.0,85.53,74.0,1x35,3595,42.11,3.95
