0,8716874000009,Stedin Utrecht,Gijsbrecht van Amstelln,1181EJ,1231AB,AMSTELVEEN,32,100.0,93.75,78.0,3x25,5948,81.25,0.0
1,8716874000009,Stedin Utrecht,Rembrandtlaan,1231AC,1231AC,LOOSDRECHT,17,100.0,100.0,41.0,1x25,3467,76.47,0.0
2,8716874000009,Stedin Utrecht,Rembrandtlaan,1231AD,1231AD,LOOSDRECHT,17,100.0,100.0,41.0,3x25,3880,64.71,0.0
3,8716874000009,Stedin Utrecht,Jan Steenlaan,1231AE,1231AE,LOOSDRECHT,20,100.0,100.0,45.0,1x25,4699,85.0,0.0
4,8716874000009,Stedin Utrecht,Pieter de Hooghlaan,1231AG,1231AG,LOOSDRECHT,17,100.0,100.0,71.0,1x25,4039,64.71,0.0
5,8716874000009,Stedin Utrecht,Paulus Potterlaan,1231AH,1231AH,LOOSDRECHT,22,100.0,100.0,41.0,3x25,3991,86.36,4.55
6,8716874000009,Stedin Utrecht,Van Mierislaan,1231AJ,1231AJ,LOOSDRECHT,23,100.0,100.0,52.0,1x25,3673,73.91,0.0
7,8716874000009,Stedin Utrecht,Van Ostadelaan,1231AK,1231AK,LOOSDRECHT,21,100.0,100.0,67.0,3x25,4150,71.43,0.0
8,8716874000009,Stedin Utrecht,Van der Helstlaan,1231AL,1231AL,LOOSDRECHT,17,94.12,100.0,47.0,3x25,4299,88.24,0.0
9,8716874000009,Stedin Utrecht,Van der Helstlaan,1231AM,1231AM,LOOSDRECHT,12,100.0,100.0,42.0,1x25,4449,83.33,0.0
10,8716874000009,Stedin Utrecht,Vermeerlaan,1231AN,1231AN,LOOSDRECHT,22,100.0,100.0,41.0,1x35,3807,90.91,0.0
11,8716874000009,Stedin Utrecht,Vermeerlaan,1231AP,1231AP,LOOSDRECHT,13,100.0,100.0,46.0,3x25,4559,84.62,0.0
12,8716874000009,Stedin Utrecht,Ruysdaellaan,1231AR,1231AR,LOOSDRECHT,19,100.0,100.0,37.0,1x25,5369,73.68,0.0
